name,latitude_deg,longitude_deg
Southland Field,30.13139915,-93.37609863
Madison County Airport,39.93270111,-83.46199799
Rock Hill - York County Airport,34.9878006,-81.05719757
Moody Air Force Base,30.9678001404,-83.1930007935
South Jersey Regional Airport,39.942901611299995,-74.845703125
Vandenberg Air Force Base,34.737301,-120.584
Bentonville Municipal-Louise M Thaden Field,36.34569931,-94.21929932
Nut Tree Airport,38.376800537109375,-121.96199798583984
Victoria Regional Airport,28.85260009765625,-96.91850280761719
Southern California Logistics Airport,34.597499847399995,-117.383003235
Tampa Executive Airport,28.013999939,-82.3452987671
Vidalia Regional Airport,32.192699432373,-82.371200561523
Kitava Airport,-8.6285,151.327
Vernal Regional Airport,40.4408989,-109.5100021
Jesse Viertel Memorial Airport,38.94670104980469,-92.68270111083984
Darke County Airport,40.20439910888672,-84.53189849853516
Hamilton Municipal Airport,42.84379959,-75.56140137
North Las Vegas Metropolitan International Airport,36.210701,-115.194
Culberson County Airport,31.057800292969,-104.78399658203
Rolla National Airport,38.1273994446,-91.7695007324
Neillsville Municipal Airport,44.558101654052734,-90.51219940185547
Visalia International Airport,36.318699,-119.392998
Virginia Highlands Airport,36.687099,-82.033302
Vicksburg Municipal Airport,32.23929977417,-90.928398132324
Vandalia Municipal Airport,38.991500854492,-89.166198730469
Valdosta Regional Airport,30.782499313354492,-83.27670288085938
Oakland Troy Airport,42.54290009,-83.17790222
Harold Davidson Field,42.76530075,-96.93430328
Venice Municipal Airport,27.071599960327,-82.440299987793
Van Wert County Airport,40.86470031738281,-84.6093978881836
Van Nuys Airport,34.209800720215,-118.48999786377
Volk Field,43.938999176025,-90.253402709961
Cartersville Airport,34.12310028076172,-84.84870147705078
Destin-Fort Walton Beach Airport,30.4832,-86.525398
Porter County Municipal Airport,41.45399857,-87.00710297
Cecil Airport,30.2187004089,-81.876701355
Vero Beach Regional Airport,27.6556,-80.417901
Hartness State (Springfield) Airport,43.34360123,-72.51730347
Newark Heath Airport,40.024700164799995,-82.46179962160001
Vinton Veterans Memorial Airpark,42.21860123,-92.02590179
Miller Field,42.85779953,-100.5479965
Stanly County Airport,35.416698455811,-80.150802612305
Pearson Field,45.620499,-122.655998
Joseph A. Hardy Connellsville Airport,39.95920181,-79.65709686
Ortonville Municipal Martinson Field,45.30569839,-96.42440033
Waskish Municipal Airport,48.15409851074219,-94.51689910888672
Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099
Police Officers Club Heliport,29.198906,48.116477
KOC Heliport,29.059166,48.054752
New Ahmadi Hospital Heliport,29.097046,48.076767
Old Ahmadi Hospital Heliport 1,29.090992,48.054369
Old Ahmadi Hospital Heliport 2,29.090414,48.053885
Marina Waves Heliport,29.345723,48.068869
Al Adan Heliport,29.136457,48.090397
Qaruh Island Helipad,28.817665,48.776211
Umm al Maradim Island Helipad,28.6791,48.65144
Kubbar Island Helipad,29.0709,48.49282
Ouha Island Helipad,29.3777,48.44129
Failaka Heliport,29.44298,48.2856
Failaka North Helipad,29.45908,48.30088
Abdullah bin Umm Maktum Mosque Helipad,29.43351,48.26882
Al-Nuwaiseeb Heliport,28.56439,48.39006
Skydive Kuwait Airport,28.60425,48.3093
Tonasket Municipal Airport,48.7248683333,-119.465634722
Wilson Industrial Air Center Airport,35.77040100097656,-77.96980285644531
Gettysburg Regional Airport,39.84090042,-77.27420044
Upshur County Regional Airport,39.00049973,-80.2736969
Sequim Valley Airport,48.098098754883,-123.18699645996
Lunenburg County Airport,36.960201263427734,-78.18499755859375
Washington Executive Hyde Field,38.74829864501953,-76.93280029296875
Potomac Airpark,39.69260025024414,-78.16609954833984
Williamsburg Whitley County Airport,36.7949981689,-84.1995010376
Mount Olive Municipal Airport,35.22219849,-78.03780365
Crisfield Municipal Airport,38.017601013183594,-75.82779693603516
Hulett Municipal Airport,44.662899017333984,-104.56800079345703
Luray Caverns Airport,38.667099,-78.500603
Lake Country Regional Airport,36.5957984924,-78.56009674070002
William M Tuck Airport,36.709999,-78.848
Crewe Municipal Airport,37.181,-78.098297
New London Airport,37.27180099487305,-79.33589935302734
Smith Mountain Lake Airport,37.10770034790039,-79.59249877929688
Camp Peary Landing Strip,37.30559921,-76.63749695
Ocracoke Island Airport,35.101200103759766,-75.96600341796875
New Kent County Airport,37.5032,-77.125501
Grant County Airport,38.9948997498,-79.1458969116
Wallops Flight Facility Airport,37.9402008057,-75.4664001465
Greene County Airport,39.90010071,-80.13310242
Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891
Enid Woodring Regional Airport,36.3791999817,-97.7910995483
Barrow County Airport,33.98289871,-83.66739655
Waterfall Seaplane Base,55.296298980699994,-133.242996216
Whiteman Airport,34.2593002319,-118.413002014
General WM J Fox Airfield,34.74110031,-118.2190018
Kwigillingok Seaplane Base,59.8367,-163.139999
Strother Field,37.168598,-97.037598
Willows Glenn County Airport,39.51639938,-122.2180023
Winnemucca Municipal Airport,40.8965988159,-117.805999756
West Point Village Seaplane Base,57.770099639899996,-153.548995972
Robins Air Force Base,32.6400985718,-83.5919036865
Mc Guire Air Force Base,40.0155983,-74.59169769
Worland Municipal Airport,43.965698,-107.950996
Condron Army Air Field,32.34149933,-106.4029999
Westerly State Airport,41.3496017456,-71.8033981323
Kurwina Airport,-5.965,155.3604
Watsonville Municipal Airport,36.9356994629,-121.790000916
Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624
Cape May County Airport,39.008499145500004,-74.9083023071
West Woodward Airport,36.438,-99.5226667
Kiwai Airport,-8.6883,143.618
Kiwayu Airport,-1.9605599641799927,41.29750061035156
Yellowstone Airport,44.68840027,-111.1179962
Orlando Apopka Airport,28.707199096679688,-81.58170318603516
Pilot Country Airport,28.3302993774,-82.4964981079
Arcadia Municipal Airport,27.195549,-81.837287
Lake Wales Municipal Airport,27.893800735473633,-81.62039947509766
Belle Glade State Municipal Airport,26.700899124145508,-80.66230010986328
Carrabelle Thompson Airport,29.842199325561523,-84.70099639892578
La Belle Municipal Airport,26.74419975,-81.43260193
Arthur Dunn Air Park,28.622299194335938,-80.83570098876953
Sebastian Municipal Airport,27.812599182128906,-80.49590301513672
Dunnellon Marion Co & Park of Commerce Airport,29.0618,-82.37660217
Tampa North Aero Park Airport,28.2213001251,-82.37449646
Sunray Airport,36.029202,-101.829002
South Lakeland Airport,27.933399200439453,-82.04399871826172
Massey Ranch Airpark,28.978900909423828,-80.92510223388672
Miami Homestead General Aviation Airport,25.499201,-80.554296
Benger Air Park,34.654202,-102.692
Indiantown Airport,27.036399841308594,-80.44010162353516
Valkaria Airport,27.96199989,-80.55979919
Williston Municipal Airport,29.35420036315918,-82.472900390625
Kasaan Seaplane Base,55.537399292,-132.397994995
Bridgeport Municipal Airport,33.175301,-97.8284
Flagler Executive Airport,29.4674,-81.206299
Allentown Queen City Municipal Airport,40.570105,-75.486763
Cape Canaveral AFS Skid Strip,28.4675998688,-80.56659698490002
Northwest Arkansas Regional Airport,36.281898,-94.306801
Andrew Othole Memorial Airport,35.060675,-108.9376
North Air Force Auxillary Airfield,33.609355,-81.08328
Tappahannock-Essex County Airport,37.8596,-76.894096
Homey (Area 51) Airport,37.23500061035156,-115.81099700927734
Longville Municipal Airport,46.9902,-94.204002
Bodden Town Airstrip,19.30084,-81.19342
Breakers Airstrip,19.30479,-81.18776
Ritz-Carlton Grand Cayman Helipad,19.33586,-81.37688
Cayman Helicopters Helipad,19.30294,-81.38311
Camana Bay Helipad,19.32148,-81.37537
Faith Hospital Helipad,19.71587,-79.82739
Royal Vista Estate Private Helipad,19.34872,-81.14654
Springfield Municipal Airport,42.880001068115234,-97.90119934082031
Marv Skie / Lincoln County Airport,43.455213,-96.801448
Mandan Municipal Airport,46.7681999206543,-100.89399719238281
Chetek Municipal Southworth Airport,45.30619812,-91.63619995
Standing Rock Airport,46.06639862060547,-100.63500213623047
West Branch Community Airport,44.244801,-84.179802
Park River W C Skjerven Field,48.39400101,-97.78079987
Anita Municipal Airport-Kevin Burke Memorial Field,41.4403,-94.769699
Oakland Southwest Airport,42.50310134887695,-83.62370300292969
Wautoma Municipal Airport,44.04159927368164,-89.30449676513672
Viroqua Municipal Airport,43.57939910888672,-90.91310119628906
Crandon Municipal Airport,45.5166015625,-88.93340301513672
Campbell-Pratt Airport,45.406239,-84.599115
Ionia County Airport,42.9379997253418,-85.06050109863281
Bloyer Field,43.97499847,-90.48349762
Parshall Hankins Airport,47.9364013671875,-102.14199829101562
Hancock County-Ron Lewis Field,37.953196,-86.857158
Sandusky City Airport,43.454200744628906,-82.84940338134766
Kalkaska City Airport,44.72520065307617,-85.2031021118164
Atlanta Municipal Airport,45,-84.13330078125
East Jordan City Airport,45.130953,-85.107822
Hillman Airport,45.08330154418945,-83.94029998779297
Willow Run Airport,42.23789978,-83.53040314
Yakima Air Terminal McAllister Field,46.56819916,-120.5439987
Chan Gurney Municipal Airport,42.916698455811,-97.385902404785
Port Largo Airport,25.09334,-80.42992
Youngstown Warren Regional Airport,41.26070023,-80.67910004
Zhuz-Agach Air Base,47.072109,79.711225
Arkalyk Airport,50.239498138427734,66.94100189208984
Arys Northeast Airport,42.470298767089844,68.83820343017578
Badam Airport,42.391300201416016,69.28050231933594
Buzachi Airport,45.193846,51.349721
Chilik Southeast Airfield,43.222679,78.717153
Chimkent/Sayram Airport,42.29349899291992,69.84559631347656
Dzhezkazgan Airport,47.770802,67.673401
Gurvey Northeast Airport,47.22420120239258,52.0078010559082
Iliysk North Airport,43.99829864501953,77.13909912109375
Zhetygen Airport,43.733101,77.119404
Karabulak Airport,42.502899169921875,69.8031005859375
Kok-Tyube Airport,42.88560104370117,68.9791030883789
Kostanay Airport,53.22959899902344,63.60319900512695
Sarkand Airport,45.418598,79.931702
Taldykorgan Airport,45.12255,78.442758
Uzen Airport,43.345854,52.933916
Yeskiikan Southeast Airport,43.26559829711914,68.6427001953125
Zakirovskiy Airport,43.448002,77.049599
Zhilga South Airport,41.69940185546875,69.00460052490234
Abay Bazar Airport,41.36220169067383,68.98760223388672
Almaty North Airport,43.37300109863281,76.9800033569336
Aitbuzum East Airport,41.09629821777344,68.68250274658203
Aksu Airport,42.443501,69.821999
Arkaylyk South Airport,50.25979995727539,66.910400390625
Novotroitskoye West Airfield,43.7193,73.538
Blinkovo Airport,42.25559997558594,70.12580108642578
Bugun Airport,42.75749969482422,68.97959899902344
Burynshik Airport,45.38560104370117,51.76649856567383
Burynshik Southeast Airport,45.34389877319336,51.82680130004883
Chikment / Khatynkopir Airport,42.4640998840332,69.60099792480469
Chubarovka Airport,42.57350158691406,69.3644027709961
Dzhetygara Airport,52.20479965209961,61.175498962402344
Moinkum Airport,43.609489,74.279346
Karagandy Southeast Airport,49.808391,73.170138
Karaganda Southwest Airport,49.66510009765625,72.981201171875
Karazhal Airport,47.992801666259766,70.7748031616211
Kegan Airport,43.007598876953125,79.22270202636719
Kentau Airport,43.48830032348633,68.49549865722656
Kokshetau Old Airport,53.3241,69.369003
Krasnyy Most East Airport,42.769100189208984,69.27999877929688
Kyzylasker Airport,42.60860061645508,69.58999633789062
Kyzylkishlak Airport,42.55070114135742,69.6583023071289
Kyzylorda Old Airport,44.815701,65.556999
Narynkol Airport,42.720001220703125,80.18609619140625
Novotroitskoye Airport,43.702801,73.745003
Obruchevka Airport,42.51070022583008,69.11589813232422
Pervomoyevka Airport,42.09469985961914,69.90149688720703
Petropavl North Airport,54.970204,69.070935
Podgorny Airport,43.11069869995117,72.44779968261719
Rodnikovskiy Airport,50.641300201416016,57.1693000793457
Sary Agach Airport,41.456199645996094,69.14189910888672
Shagyr Airport,42.17369842529297,68.84100341796875
Shelpe Southeast Airport,44.068599700927734,52.2765007019043
Stepnoye East Airport,41.62519836425781,69.39739990234375
Stepnoye West Airport,41.62139892578125,69.30329895019531
Syugaty Airport,43.172298431396484,74.62200164794922
Taganassay Airport,42.218101501464844,69.00440216064453
Tamerlanovka Airport,42.614498138427734,69.2490005493164
Togyzbay Airport,41.361698150634766,68.74109649658203
Turkestan Airport,43.27690124511719,68.19039916992188
Uralsk West Airport,51.19609832763672,51.299400329589844
Ush Tobe Airport,50.57619857788086,66.74220275878906
Volskoye Airport,50.38880157470703,73.09420013427734
Aksuyek Airport,44.611408,74.559079
Aktogay Air Base,46.890889,79.845513
Krainiy Airport,45.621994,63.210773
Kurchatov Airfield,50.736074,78.538942
Zhangiztobe Air Base,49.220001220703125,81.30999755859375
Zhosaly Airport,45.51499938964844,64.08499908447266
Karas Air Base,48.73699951171875,58.04199981689453
Karas Air Base,48.73699951171875,58.04199981689453
Chundzha Airfield,43.598202,79.427366
Dzhaman Kuduk Airfield,46.34700012207031,72.81999969482422
Charyn Airfield,43.720609,79.476141
Blagoveshchenskoye-Chu Airport,43.259973,74.038989
Tughyl Airport,47.675444,84.300148
Zaysan West Airport,47.609809,84.57742
Akzhar Airport,47.582142,83.726539
Akkala Airport,47.784326,82.65697
Zubovsk Airport,49.800103,84.214661
Usharal Airport,46.190767,80.830922
Akchatau Airport,47.891086,74.054011
Gora Sasyrly Airport,47.17,71.39
Koktas Southwest Airport,47.351,70.616
Koktas Airport,47.341,70.684
Kambala Airport,46.02491,73.494567
Jeppesen Avia Club Airport,44.564,76.6392
Yrgyz Airport,48.626201,61.2373
Beyneu Airport,45.33196,55.12443
Novotroitskoye Airport,53.9114,61.5384
Amangeldy Airfield,50.205601,65.178643
Aktau Summer Sea Residence Heliport,43.680865,51.121455
Aktau Summer Sea Harbor Heliport,43.678545,51.123348
Sayakhat Beach Heliport,50.217927,57.288984
Balkhash East Airfield,46.8861,75.3972
Barshatas Airfield,48.1616,78.6766
Tekeli Heliport,44.86743,78.70089
Kyzylagash Heliport,45.38011,78.7109
Sarkand Heliport,45.42361,79.93414
Arman Dala Airstrip,43.15743,76.6324
Azem/Talis Aeroclub Airfield,43.18776,76.55724
Ushkonyr Mountain Heliport,43.08326,76.48102
Shelek Heliport,43.63669,78.30801
Karashoky Airport,44.11078,77.90523
Moyynkum Airport,44.27171,72.94743
Zhuantobe Airport,44.77185,68.83379
Kokpek Highway Strip,43.442318,78.858286
Romanovka Airfield,50.82409,71.368612
Zholaman Airfield,51.2987,71.4654
Stolichny Airfield,51.31632,71.36083
Balapan Airfield,49.729771,73.300537
Ulken Airport,45.1671,74.0011
Bayanaul Airport,50.778128,75.744596
Korshunovo Heliport,50.02167,82.76205
Kabanbay Airport,45.822913,80.679653
Dolon Southwest Air Base,50.25,79.08329772949219
Dolon Air Base,50.540000915527344,79.19000244140625
Atbasar Airport,51.852306,68.366892
Eglin Auxiliary Field 6 Airport,30.6336994171,-86.7426986694
Pacemaker Landing Zone Airport,47.02170181274414,-122.44599914550781
General Mitchell Intl Heliport,42.9378,-87.9003
Adams Field Heliport,34.7315,-92.2391
Davison Army Airfield Heliport,38.7174,-77.180402
West Bend Municipal Helipad,43.4219444444,-88.1333333333
Naval Medical Center Helipad,36.8483333333,-76.31388888890001
Camp Roberts Army Heliport,35.791389,-120.742778
Pyramid Head Helipad,32.8366,-118.381601
Marine Corps Recruit Depot Heliport,32.3441,-80.6733
Ottawa Executive Airport,42.81719970703125,-85.9281005859375
Zachar Bay Seaplane Base,57.553001,-153.746052
Elkin Municipal Airport,36.279998779296875,-80.78610229492188
Schuylkill County /Joe Zerbey/ Airport,40.70650101,-76.37310028
Kaintiba Airport,-7.50025,146.033833333
Zephyrhills Municipal Airport,28.2282009125,-82.15589904790001
Black Rock Airport,35.083199,-108.792
Zanesville Municipal Airport,39.9444007874,-81.89209747310001
Pebbly Beach Seaplane Base,33.338402,-118.311996
Fallbrook Community Airpark,33.35419845581055,-117.2509994506836
Coal Creek Airport,65.3113021850586,-143.13499450683594
Pearce Ferry Airport,36.09360122680664,-114.0459976196289
Rio Linda Airport,38.67499923706055,-121.44499969482422
Grand Canyon Caverns Airport,35.52830123901367,-113.24700164794922
Colfax Airport,31.516001,-92.6912
Moundville Airport,32.96820068359375,-87.6406021118164
Oceano County Airport,35.10139846801758,-120.62200164794922
Lodi Airpark,38.08409881591797,-121.31600189208984
Agua Caliente Airport,32.95009994506836,-116.29299926757812
Hidden Hills Airport,36.006401,-115.862999
Shoshone Airport,35.96860122680664,-116.26899719238281
Jacumba Airport,32.61600112915039,-116.16500091552734
Roy Williams Airport,34.154202,-116.251999
Mackeys Lakes Seaplane Base,60.5335998535,-150.996002197
Ida's Heliport,33.00429916381836,-93.89320373535156
Kibs Air Park,30.3813,-92.146004
Ocotillo Airport,33.150001525878906,-116.13300323486328
Alamo Landing Field,37.36249923706055,-115.19400024414062
Robe Lake Seaplane Base,61.0871009827,-146.143997192
Jones Landing Seaplane Base,61.5547981262207,-149.93899536132812
LS 6 Airfield,18.924999,102.450996
Long Tieng Airfield,19.10700035095215,102.92400360107422
Muang Ou Tai,22.1219444444,101.799166667
Muang Souy Airfield,19.5238888889,102.889166667
Baton Rouge General Medical Center Heliport,30.395334,-91.094924
Millers Flying Service Airport,30.48349952697754,-92.54679870605469
Hammond Developmental Center Heliport,30.518400192260742,-90.56649780273438
LSU University Hospital Heliport,29.956444,-90.084969
Cane-Air Airport,30.042411,-91.063448
Baton Rouge Heliport,30.364200592041016,-91.04900360107422
St Luke General Hospital Heliport,30.401899337768555,-91.93509674072266
Price Ultralightport,30.517499923706055,-90.00830078125
Jesuits Bend Heliport,29.75771,-90.03488
Air Logistics (Intracoastal City) Heliport,29.783667,-92.163133
Metro Ambulance Service Heliport,32.507401,-92.111198
Nl Baroid Heliport,29.098800659179688,-90.21040344238281
Louisiana State Police Troop B Helipad Heliport,30.010814,-90.239242
Shaw Crop Service Airport,30.57819938659668,-90.31590270996094
Coffman Heliport,32.5105552673,-92.1508331299
Wilbert Airport,30.259899,-91.286201
Castille Field,30.246000289916992,-91.8667984008789
Pioneer Field Flight Park Ultralightport,32.601799,-93.694099
Bunkie General Hospital Heliport,30.952499389648438,-92.1769027709961
Cchcc Heliport,32.016700744628906,-93.33329772949219
St Francis Cabrini Hospital Heliport,31.28325,-92.462718
Chloe Airport,30.254899978637695,-93.13520050048828
PG&E Livermore Training Center Heliport,37.699064,-121.709742
Citizens Medical Center Heliport,32.07809829711914,-92.09420013427734
St Tammany Parish Hospital Heliport,30.467275,-90.11305
Central Farmers Coop Airport,30.697399139404297,-92.41400146484375
Unicorn Airport,30.661100387573242,-90.2332992553711
Texas Eastern Transmission Maintenance Hq Heliport,30.223596,-93.131044
Louisiana State Police Headquarters Heliport,30.448200225800004,-91.1060028076
Byrd Regional Hospital Heliport,31.137544,-93.269162
Phoenix Airport,30.248199462890625,-92.24169921875
Gotreaux Strip,30.200001,-92.933296
Lake Air Service Airport,30.094679,-92.70092
Cuba Farm Airport,32.575997,-92.108324
Reno Flight Park Airport,32.40520095825195,-92.06639862060547
Summerville Airstrip,31.161677,-92.421551
Whitehall Field Ultralightport,30.07980537,-90.8932724
West Feliciana Parish Hospital Heliport,30.784700393676758,-91.36530303955078
Pelican Seaplane Base,30.26689910888672,-89.8052978515625
Chalkley Heliport,30.010700225830078,-93.05130004882812
F L Braughton Airport,31.338428,-91.593332
Dupuis Airport,30.315667,-91.940778
Capozzoli Airport,30.3503,-90.922203
Air Logistics 2 Heliport,30.04520034790039,-91.88150024414062
Calpine Heliport,30.2307662964,-90.0640182495
Landmark of Plaquemine Heliport,30.261346,-91.246122
Omni Airport,30.505669,-91.308618
Marathon Venice Heliport,29.286100387573242,-89.36389923095703
Max Airport,30.9939,-92.044601
Fourchon Base Heliport,29.102699279785156,-90.1854019165039
Mobil Heliport,30.106000900268555,-94.69490051269531
Stuart Airstrip,32.017444,-93.431792
T & M Ag Aviation Airport,32.698883,-93.822847
Tensas Flying Service Airport,31.9775,-91.263889
Gilliam Airport,32.840474,-93.839898
Lake Charles Memorial Heliport,30.205156,-93.197735
Naylor Airport,32.341801,-93.658501
Kinder Ag Service Airport,30.399099,-92.408997
Peter Creek Ranch Airport,32.979,-92.593201
Thibodaux Regional Medical Center Heliport,29.7863006592,-90.8140029907
Live Oak Landing Strip,29.824421,-92.115511
Kenan Airstrip,30.008627,-92.238841
Grande View Lodge Heliport,29.843799,-93.004932
Travis Airport,32.97169876098633,-91.83080291748047
Bayou Boeuf Seaplane Base,29.683500289916992,-91.10009765625
Acadian Medical Center Heliport,30.496667,-92.387222
Arco Morgan City Heliport,29.642200469970703,-91.10199737548828
Angola Airstrip,30.95159912109375,-91.58480072021484
Zaunbrecher Strip,30.315799713134766,-92.5198974609375
Jenkins Heliport,30.471599578857422,-91.07959747314453
Erath Heliport,29.920718,-92.060062
O'Brien Flying Service Airport,30.22439956665039,-93.00019836425781
Dauterive Hospital Heliport,30.007400512695312,-91.79399871826172
Huffaker Field,29.608600616455078,-90.80229949951172
Cagc Berwick Heliport,29.704700469970703,-91.22229766845703
Glenn's Strip Ultralightport,30.2052784,-92.21444702
Spillers Club Airport,30.229400634765625,-91.90840148925781
Tebow Airport,30.9632,-92.174599
Cagc Dock Heliport,29.789400100708008,-93.32240295410156
Sycamore Airport,30.7185001373291,-90.35790252685547
Popeyes Heliport,29.968299865722656,-90.18229675292969
Cheneyville / Dyer Airport,31.001191,-92.280221
VA Medical Center Heliport,31.353165,-92.436937
McCutcheon Field,30.886467,-91.03117
Our Lady of the Lake Ascension Hospital Heliport,30.209653,-90.930762
Odeco Cocodrie Heliport,29.249399,-90.662003
Tenneco-Cocodrie Heliport,29.235548,-90.670103
Covington-Vincent Airport,30.509599685668945,-90.15290069580078
Hensgens Strip,30.344601,-92.343201
Southern Baptist Hospital Heliport,29.937400817871094,-90.10399627685547
Walsh Airport,30.294333775838,-92.426200866699
Gary Landing Strip Ultralightport,30.22130012512207,-91.83350372314453
Union Dulac Heliport,29.37299919128418,-90.72059631347656
Children's Hospital Heliport,29.916927,-90.127931
Corkern Airport,30.722401,-90.065399
Abbeville General Hospital Heliport,29.974361,-92.108433
Riverbend Heliport,30.7609,-91.3386
Lady of the Sea General Hospital Heliport,29.45726,-90.31032
West Bay Seaplane Base,29.131900787353516,-89.38809967041016
Ochsner Medical Center Baton Rouge Heliport,30.441905,-90.999402
Layang-Layang Airport,7.37157011032,113.84400177
Angola International Airport (under construction),-9.050734,13.499078
Tiranë Helicopter Base,41.311111,19.88
Gjadër Air Base,41.895199,19.5987
Korçë Airfield,40.651741,20.741715
Kukës International Airport,42.035802,20.415955
Kuçovë Air Base,40.77190017700195,19.901899337768555
Shkodër Airport,42.089361,19.509111
Sarandë Airfield,39.876113,20.037663
Tirana International Airport Mother Teresa,41.4146995544,19.7206001282
Vlorë Air Base,40.476101,19.474199
St George Hospital Helipad,33.893873,35.52346
LAU Medical Center Rizk Hospital Helipad,33.885044,35.515414
Al Sahel Hospital Helipad,33.858218,35.503514
Baadarâne Airport,33.636065,35.614209
Baalbek Airfield,34.047911,36.173396
Marjayoun Airfield,33.294663,35.578101
Tel al Zaatar Airfield,33.86781,35.55294
Tsalapita Airfield,42.188747,24.535716
Sofia West Airport,42.444199,22.9835
Tenevo Airstrip,42.346401,26.5739
Zimnitsa Airstrip,42.600498,26.633699
Stanke Dimitrov Air Base,42.311699,23.246901
Podem Airstrip,43.548199,24.590401
Maslarevo Airstrip,43.405399,25.474001
Stryama Airfield,42.285301,24.8685
Levski Airfield,43.3694,25.149099
Konush Airstrip,42.072399,25.053301
Leskovo Airfield,43.726601,27.686001
Stefanovo Airstrip,43.506901,27.8449
Golyama Smolnitsa Airstrip,43.627269,27.695203
Sokolovo Airstrip,43.475641,28.103522
Stanke Dimitrov Highway Strip,42.175701,23.0509
Mustrak Air Base,41.84,26.3097
Graf Ignatievo South Airport,42.263196,24.719299
Kamenets Air Base,43.327301,25.003401
Dobrich Air Base,43.6096,27.8365
Petrich Air Base,41.448299,23.2171
Bahovitsa Airfield,43.206111,24.655556
Burgas Airport,42.56959915161133,27.515199661254883
Bohot Airport,43.30638885498047,24.691389083862305
Byala,43.4634836,25.7116132
Ravnetz Air Base,42.526100158691406,27.26959991455078
Bazan Airstrip,43.728429,26.119696
Daskal Atanasovo,42.3213889,25.8936111
Dolna Banya Airport,42.308528900146484,23.820417404174805
Gorski Izvor Airstrip,42.035833,25.408333
Gorna Oryahovitsa Airport,43.15140151977539,25.712900161743164
Grivitsa Airfield,43.415062,24.730515
Palm Beach Seaplane Base,-33.5871,151.3234
Uzundzhovo Navy Airbase,41.976398,25.5898
Ihtiman Airfield,42.42189,23.767221
Kainardzha Airport,43.970417,27.469557
Kalvacha Airport,42.58625030517578,25.426250457763672
Lozen Heliport,42.619388580322266,23.50147247314453
Lesnovo Airport,42.634498596191406,23.64644432067871
Luabo Airport,-18.4139,36.1068
Maritsa Airfield,42.2652,24.7205
Gabrovnitsa Air Base,43.5443,23.272499
Montana,43.3826194,23.2632026
Plovdiv International Airport,42.067799,24.8508
Graf Ignatievo Air Base,42.290401458740234,24.714000701904297
Dolna Mitropoliya Air Base,43.451401,24.5028
Primorsko Airport,42.2596,27.703846
Cheshnegirovo Air Base,42.114101,24.992901
Erden Airport,43.499168,23.304722
Ruse Airport,43.694801,26.0567
Slanchev Bryag Airstrip,42.727816,27.622204
Dobroslavtsi Air Base,42.812400817871094,23.29960060119629
Sofia Airport,42.696693420410156,23.411436080932617
Sliven Airfield,42.646301,26.3594
Silistra Polkovnik Lambrinovo Air Base,44.055199,27.178801
Stryama Airfield,42.540279,24.825222
Stara Zagora Airport,42.3766667,25.655
Targovishte Airport / Buhovtsi Airfield,43.306599,26.700899
Vidin Smurdan Airfield,44.0224,22.816099
Vratsa Airport,43.2559,23.5327
Balchik Airfield,43.423801,28.181299
Chayka Naval Air Base,43.188139,27.848255
Varna Airport,43.232101,27.8251
Izgrev Airport,43.277222,27.701944
Ercan International Airport,35.154701232910156,33.49610137939453
Larnaca International Airport,34.875099,33.624901
Loncopue Airport,-38.081902,-70.643898
Paphos International Airport,34.717999,32.485699
RAF Akrotiri,34.590401,32.9879
Sepurine Training Base,44.209999,15.1632
Ploče Airport,43.0387,17.4296
Dubrovnik Airport,42.5614013671875,18.268199920654297
Lošinj Island Airport,44.5657997131,14.3930997849
Vukovar Borovo N Airport,45.386398,18.962799
Osijek-Čepin Airfield,45.5427778,18.6319444
Slavonski Jelas Airport,45.15610122680664,17.988100051879883
Osijek Airport,45.4627,18.8102
Vinkovci Sopot Airport,45.2510986328125,18.759199142456055
Pula Airport,44.89350128173828,13.922200202941895
Medulin Campanoz Airport,44.843299865722656,13.904199600219727
Unije Airport,44.628299713134766,14.241100311279297
Pula Seaplane Terminal,44.876066,13.846447
Vrsar Crljenka Airport,45.141700744628906,13.630599975585938
Grobnicko Polje Airport,45.37950134277344,14.503800392150879
Rijeka Airport,45.21689987182617,14.570300102233887
Otočac Airport,44.847774505615234,15.286617279052734
Rab Seaplane Terminal,44.756391,14.764118
Brač Airport,43.285702,16.679701
Firule Heliport,43.5029296875,16.46221923828125
Hvar Airport,43.181702,16.633301
Hvar/Jelsa Seaplane Base,43.172778,16.700172
Lumbarda Seaplane Terminal,42.923159,17.17049
Split Airport,43.53889846801758,16.29800033569336
Split-Resnik Seaplane Base,43.529313,16.301927
Sinj Piket Airfield,43.700298,16.6714
Varaždin Airport,46.294647216796875,16.382932662963867
Čakovec Pribislavec Airport,46.391899,16.500299
Daruvar Blagorod Airport,45.55939865112305,17.033100128173828
Koprivnica Danic Airport,46.21310043334961,16.837200164794922
Lansdowne Airport,-17.6128,126.743
Zagreb Airport,45.7429008484,16.0687999725
Buševec Velika Glider Airport,45.647499084472656,16.124399185180664
Čazma Grabovnica Airport,45.749698638916016,16.66360092163086
Zadar Airport,44.108299,15.3467
Zvekovac,45.823056,16.5
Ivanić-Grad Airstrip,45.719874,16.343272
Bjelovar Brezova Airport,45.860801696777344,16.835800170898438
